"Test","Firefox Failures","Chrome Failures","Safari Failures","Bugs"
"/css/css-anchor-position/parsing/position-try-order-parsing.html",9,0,9,""
"/css/css-anchor-position/anchor-name-multicol-002.html",1,0,1,1816183
"/css/css-anchor-position/anchor-parse-valid.html",2356,1,2356,""
"/css/css-anchor-position/position-area-interpolation.html",42,0,42,""
"/css/css-anchor-position/anchor-scroll-position-try-011.html",4,0,4,"1823204 1842703"
"/css/css-anchor-position/position-visibility-anchors-visible-after-scroll-out.html",1,0,1,""
"/css/css-anchor-position/position-visibility-anchors-visible-chained-001.html",1,0,1,""
"/css/css-anchor-position/position-anchor-003.html",1,0,1,""
"/css/css-anchor-position/anchor-position-dynamic-001.html",1,0,1,1810068
"/css/css-anchor-position/idlharness.html",84,0,84,1842698
"/css/css-anchor-position/at-position-try-allowed-declarations.html",56,0,56,"1850829 1865887 1884939 1886004 1911925"
"/css/css-anchor-position/anchor-center-scroll.html",1,0,1,""
"/css/css-anchor-position/anchor-scroll-chained-003.html",1,0,1,1890460
"/css/css-anchor-position/position-try-container-query.html",2,0,2,1863823
"/css/css-anchor-position/anchor-position-multicol-008.html",1,0,1,""
"/css/css-anchor-position/position-try-order-basic.html",27,0,27,1906329
"/css/css-anchor-position/anchor-scroll-001.html",1,0,1,1833768
"/css/css-anchor-position/position-try-custom-property.html",2,0,2,1816183
"/css/css-anchor-position/position-area-align-justify.html",14,0,14,""
"/css/css-anchor-position/position-visibility-no-overflow-scroll.html",1,0,1,""
"/css/css-anchor-position/position-try-grid-001.html",1,0,1,1801938
"/css/css-anchor-position/anchor-scope-shadow-flat-tree.html",1,0,1,1920495
"/css/css-anchor-position/anchor-scroll-vrl.html",1,0,1,1834726
"/css/css-anchor-position/popover-implicit-anchor.html",1,0,1,1931935
"/css/css-anchor-position/anchor-position-dynamic-002.html",8,0,8,1813190
"/css/css-anchor-position/try-tactic-sizing.html",3,0,3,""
"/css/css-anchor-position/anchor-scroll-position-try-003.html",2,0,2,1816183
"/css/css-anchor-position/anchor-scroll-update-006.html",1,0,1,"1798455 1834726"
"/css/css-anchor-position/anchor-center-htb-htb.html",4,0,4,""
"/css/css-anchor-position/last-successful-intermediate-ignored.html",2,0,2,1897279
"/css/css-anchor-position/anchor-position-top-layer-002.html",1,0,1,1842703
"/css/css-anchor-position/anchor-scroll-position-try-008.html",4,0,4,"1823204 1842703"
"/css/css-anchor-position/anchor-size-minmax-001.html",4,0,4,1816183
"/css/css-anchor-position/anchor-scope-dynamic.html",3,0,3,""
"/css/css-anchor-position/anchor-name-inline-001.html",5,0,5,"1810068 1886762"
"/css/css-anchor-position/try-tactic-alignment.html",26,0,26,""
"/css/css-anchor-position/position-visibility-anchors-visible-non-intervening-container.html",1,0,1,1890874
"/css/css-anchor-position/anchor-scroll-position-try-014.html",3,0,3,1891290
"/css/css-anchor-position/anchor-center-vrl-htb.html",5,0,5,""
"/css/css-anchor-position/anchor-position-inline-001.html",3,0,3,1816183
"/css/css-anchor-position/anchor-scroll-fixedpos-002.html",1,0,1,1881860
"/css/css-anchor-position/anchor-scroll-004.html",3,0,3,"1834638 1842703"
"/css/css-anchor-position/pseudo-element-anchor-dynamic.html",2,0,2,""
"/css/css-anchor-position/property-interpolations.html",546,12,546,"1879473 1885608 1897106 1906329 1911925"
"/css/css-anchor-position/anchor-scroll-chained-fallback.html",1,0,1,1890460
"/css/css-anchor-position/position-try-fallbacks-limit.html",2,0,2,""
"/css/css-anchor-position/pseudo-element-anchor.html",2,0,2,""
"/css/css-anchor-position/sticky-anchor-position-invalid.html",1,0,1,""
"/css/css-anchor-position/position-try-switch-to-fixed-anchor.html",1,0,1,""
"/css/css-anchor-position/position-area-align-justify-wm-dir.html",40,0,40,""
"/css/css-anchor-position/position-area-scroll-adjust.html",1,0,1,""
"/css/css-anchor-position/anchor-scroll-to-sticky-001.html",1,0,1,""
"/css/css-anchor-position/position-visibility-anchors-visible-chained-003.html",1,0,1,""
"/css/css-anchor-position/anchor-position-circular.html",1,0,1,1885608
"/css/css-anchor-position/anchor-scroll-js-expose.html",3,0,3,"1798455 1834726"
"/css/css-anchor-position/parsing/anchor-scope-computed.html",10,0,10,""
"/css/css-anchor-position/anchor-scroll-vlr.html",1,0,1,1834726
"/css/css-anchor-position/position-visibility-no-overflow-stacked-child.html",1,0,1,""
"/css/css-anchor-position/position-area-in-position-try.html",59,0,59,""
"/css/css-anchor-position/position-try-position-anchor.html",1,0,1,""
"/css/css-anchor-position/anchor-position-grid-001.html",4,0,4,1816183
"/css/css-anchor-position/position-visibility-remove-no-overflow.html",1,0,1,1890874
"/css/css-anchor-position/anchor-name-004.html",3,0,3,""
"/css/css-anchor-position/position-try-cascade.html",6,0,6,1888130
"/css/css-anchor-position/position-try-order-position-area.html",27,0,27,1911925
"/css/css-anchor-position/anchor-scroll-to-sticky-003.html",1,0,1,""
"/css/css-anchor-position/anchor-invalid-fallback.html",3,0,3,"1891275 1923748"
"/css/css-anchor-position/position-visibility-add-no-overflow.html",1,0,1,1890874
"/css/css-anchor-position/position-try-backdrop.html",1,0,1,1892117
"/css/css-anchor-position/anchor-position-top-layer-004.html",1,0,1,1842703
"/css/css-anchor-position/anchor-position-writing-modes-001.html",1296,0,1296,""
"/css/css-anchor-position/anchor-scroll-update-005.html",1,0,1,"1798455 1834726"
"/css/css-anchor-position/last-successful-basic.html",3,0,3,"1897279 1906329"
"/css/css-anchor-position/anchor-name-cross-shadow.html",1,0,1,1800051
"/css/css-anchor-position/position-visibility-anchors-visible.html",1,0,1,""
"/css/css-anchor-position/anchor-inside-outside.html",16,0,16,""
"/css/css-anchor-position/anchor-size-parse-valid.html",4300,3,4300,""
"/css/css-anchor-position/position-area-parsing.html",623,0,623,""
"/css/css-anchor-position/anchor-position-multicol-002.html",12,0,12,1816183
"/css/css-anchor-position/position-area-in-grid.html",2,0,2,""
"/css/css-anchor-position/anchor-scroll-005.html",1,0,1,1885608
"/css/css-anchor-position/position-try-switch-from-fixed-anchor.html",1,0,1,1897596
"/css/css-anchor-position/position-anchor-001.html",1,0,1,""
"/css/css-anchor-position/parsing/position-try-fallbacks-parsing.html",27,0,27,""
"/css/css-anchor-position/anchor-name-003.html",35,0,35,"1816183 1833593"
"/css/css-anchor-position/last-successful-iframe.html",3,0,3,""
"/css/css-anchor-position/position-area-abs-inline-container.html",1,0,1,""
"/css/css-anchor-position/anchor-position-005-print.html",1,0,0,""
"/css/css-anchor-position/anchor-scroll-007.html",1,0,1,1857653
"/css/css-anchor-position/position-try-004.html",1,0,1,""
"/css/css-anchor-position/position-try-tree-scoped.html",9,0,9,1878994
"/css/css-anchor-position/position-visibility-remove-anchors-visible.html",1,0,1,1890874
"/css/css-anchor-position/anchor-position-002.html",3,0,3,1816183
"/css/css-anchor-position/anchor-scroll-position-try-001.html",6,0,6,1816183
"/css/css-anchor-position/anchor-center-htb-vrl.html",5,0,5,""
"/css/css-anchor-position/anchor-scroll-overflow-hidden.html",1,0,1,""
"/css/css-anchor-position/at-position-try-invalidation-shadow-dom.html",1,0,1,1803731
"/css/css-anchor-position/anchor-position-top-layer-006.html",1,0,1,1842703
"/css/css-anchor-position/anchor-name-basics.html",50,0,50,""
"/css/css-anchor-position/anchor-position-multicol-007.html",1,0,1,""
"/css/css-anchor-position/anchor-name-001.html",3,0,3,1810068
"/css/css-anchor-position/anchor-scroll-to-sticky-002.html",1,0,1,""
"/css/css-anchor-position/position-visibility-anchors-visible-after-scroll-in.html",1,0,1,1890874
"/css/css-anchor-position/anchor-scroll-chained-002.html",1,0,1,1890460
"/css/css-anchor-position/position-try-001.html",6,0,6,1816183
"/css/css-anchor-position/anchor-scroll-002.html",3,0,3,"1833768 1842703"
"/css/css-anchor-position/anchor-position-multicol-fixed-001.html",4,1,4,1797705
"/css/css-anchor-position/anchor-position-borders-001.html",12,0,12,1816183
"/css/css-anchor-position/anchor-scroll-006.html",3,0,3,1885608
"/css/css-anchor-position/at-position-try-cssom.html",264,0,264,"1884939 1906329 1911925"
"/css/css-anchor-position/anchor-center-vrl-vrl.html",4,0,4,""
"/css/css-anchor-position/anchor-scroll-position-try-012.html",1,0,1,1906329
"/css/css-anchor-position/anchor-scroll-composited-scrolling-006.html",1,0,1,1842703
"/css/css-anchor-position/anchor-name-005.html",1,0,1,1929380
"/css/css-anchor-position/anchor-scroll-position-try-007.html",5,0,5,"1823204 1842703"
"/css/css-anchor-position/anchor-position-dynamic-004.html",1,0,1,1813190
"/css/css-anchor-position/position-area-anchor-partially-outside.html",11,0,11,""
"/css/css-anchor-position/try-tactic-wm.html",7,0,7,""
"/css/css-anchor-position/position-area-computed-insets.html",1,0,1,""
"/css/css-anchor-position/anchor-scope-scroll.html",1,0,1,""
"/css/css-anchor-position/anchor-scroll-position-try-013.html",3,0,3,1891290
"/css/css-anchor-position/position-visibility-anchors-visible-chained-002.html",1,0,1,""
"/css/css-anchor-position/anchor-position-multicol-colspan-001.html",4,0,4,1793262
"/css/css-anchor-position/parsing/position-try-fallbacks-computed.html",20,0,20,""
"/css/css-anchor-position/anchor-center-offset-change.html",2,0,2,""
"/css/css-anchor-position/anchor-scroll-to-sticky-004.html",1,0,1,""
"/css/css-anchor-position/anchor-center-001.html",8,0,8,""
"/css/css-anchor-position/parsing/position-try-computed.html",7,0,7,""
"/css/css-anchor-position/anchor-name-in-shadow.html",1,0,1,""
"/css/css-anchor-position/anchor-in-css-min-max-function.html",1,0,1,1929380
"/css/css-anchor-position/anchor-position-multicol-011.html",1,0,1,1940929
"/css/css-anchor-position/anchor-scope-shadow-names.html",1,0,1,1920937
"/css/css-anchor-position/position-area-basic.html",45,0,45,""
"/css/css-anchor-position/anchor-scope-basic.html",10,0,10,1925591
"/css/css-anchor-position/anchor-center-002.html",1,0,1,""
"/css/css-anchor-position/anchor-scroll-position-try-002.html",2,0,2,1816183
"/css/css-anchor-position/position-visibility-anchors-visible-change-anchor.html",1,0,1,1890874
"/css/css-anchor-position/position-area-with-insets.html",3,0,3,""
"/css/css-anchor-position/try-tactic-margin.html",8,0,8,""
"/css/css-anchor-position/anchor-size-replaced-001.html",8,0,8,1816183
"/css/css-anchor-position/anchor-position-dynamic-005.html",1,0,1,""
"/css/css-anchor-position/anchor-name-multicol-003.html",4,1,4,1816183
"/css/css-anchor-position/parsing/anchor-scope-parsing.html",11,0,11,""
"/css/css-anchor-position/try-tactic-basic.html",16,0,16,""
"/css/css-anchor-position/position-visibility-anchors-visible-css-visibility.html",1,0,1,""
"/css/css-anchor-position/anchor-position-001.html",1,0,1,1816183
"/css/css-anchor-position/try-tactic-position-area.html",131,0,131,""
"/css/css-anchor-position/anchor-position-multicol-006.html",4,0,4,1793753
"/css/css-anchor-position/anchor-getComputedStyle-002.html",2,0,2,1886762
"/css/css-anchor-position/anchor-scroll-position-try-009.html",4,0,4,"1823204 1842703"
"/css/css-anchor-position/try-tactic-base.html",1,0,1,""
"/css/css-anchor-position/anchor-position-top-layer-003.html",1,0,1,1842703
"/css/css-anchor-position/position-area-inline-container.html",1,0,1,""
"/css/css-anchor-position/anchor-scroll-update-001.html",1,0,1,1834726
"/css/css-anchor-position/position-try-002.html",1,0,1,1816183
"/css/css-anchor-position/position-visibility-no-overflow.html",1,0,1,1890874
"/css/css-anchor-position/last-successful-change-try-rule.html",3,0,3,1897279
"/css/css-anchor-position/position-anchor-target-with-children.html",1,0,1,1923151
"/css/css-anchor-position/anchor-position-inline-002.html",2,0,2,1816183
"/css/css-anchor-position/parsing/position-try-parsing.html",23,0,23,"1884990 1906329 1917050"
"/css/css-anchor-position/anchor-scroll-cleanup.html",3,0,3,1925943
"/css/css-anchor-position/at-position-try-parse.html",8,0,8,""
"/css/css-anchor-position/anchor-position-writing-modes-002.html",48,0,48,1804074
"/css/css-anchor-position/anchor-position-004.html",32,0,32,"1804072 1804112 1816183"
"/css/css-anchor-position/anchor-position-top-layer-005.html",1,0,1,1842703
"/css/css-anchor-position/anchor-position-top-layer-007.html",1,0,1,""
"/css/css-anchor-position/try-tactic-anchor.html",7,0,7,""
"/css/css-anchor-position/at-position-try-invalidation.html",2,0,2,""
"/css/css-anchor-position/position-try-cascade-layer-reorder.html",2,0,2,1804119
"/css/css-anchor-position/anchor-size-001.html",26,0,26,"1816183 1923748"
"/css/css-anchor-position/position-area-anchor-outside.html",11,0,11,""
"/css/css-anchor-position/anchor-scroll-update-003.html",1,0,1,1834726
"/css/css-anchor-position/position-try-003.html",3,0,3,1823204
"/css/css-anchor-position/anchor-scroll-position-try-004.html",3,0,3,1816183
"/css/css-anchor-position/anchor-scroll-nested.html",1,0,1,1834726
"/css/css-anchor-position/auto-margins-position-area.html",1,0,1,""
"/css/css-anchor-position/position-try-dynamic.html",1,0,1,""
"/css/css-anchor-position/anchor-scroll-update-004.html",1,0,1,1834726
"/css/css-anchor-position/anchor-scroll-position-try-006.html",6,0,6,"1823204 1842703"
"/css/css-anchor-position/anchor-scroll-scrollable-anchor.html",1,0,1,1891865
"/css/css-anchor-position/position-visibility-anchors-visible-stacked-child.html",1,0,1,""
"/css/css-anchor-position/anchor-position-multicol-003.html",7,2,7,"1790759 1793750"
"/css/css-anchor-position/anchor-position-multicol-001.html",3,0,3,1816183
